node_id,zone_id,x_coord,y_coord,geometry
1,1,139.579633,35.925166,POINT (139.579633 35.925166)
2,2,139.620287,35.93139,POINT (139.620287 35.93139)
3,3,139.628721,35.906481,POINT (139.628721 35.906481)
4,4,139.654427,35.935216,POINT (139.654427 35.935216)
5,5,139.626177,35.883965,POINT (139.626177 35.883965)
6,6,139.609766,35.855876,POINT (139.609766 35.855876)
7,7,139.645502,35.861515,POINT (139.645502 35.861515)
8,8,139.646521,35.84484133,POINT (139.646521 35.84484133)
9,9,139.684017,35.871095,POINT (139.684017 35.871095)
10,10,139.694182,35.949882,POINT (139.694182 35.949882)
11,11,139.4479734,35.88505111,POINT (139.4479734 35.88505111)
12,12,139.388664,36.147362,POINT (139.388664 36.147362)
13,13,139.724171,35.807741,POINT (139.724171 35.807741)
14,14,139.455646,36.138951,POINT (139.455646 36.138951)
15,15,139.085475,35.991681,POINT (139.085475 35.991681)
16,16,139.468613,35.799672,POINT (139.468613 35.799672)
17,17,139.327791,35.85576,POINT (139.327791 35.85576)
18,18,139.601775,36.131438,POINT (139.601775 36.131438)
19,19,139.190629,36.243329,POINT (139.190629 36.243329)
20,20,139.39995,36.042162,POINT (139.39995 36.042162)
21,21,139.752409,35.975305,POINT (139.752409 35.975305)
22,22,139.412227,35.852907,POINT (139.412227 35.852907)
23,23,139.548592,36.172667,POINT (139.548592 36.172667)
24,24,139.522172,36.065758,POINT (139.522172 36.065758)
25,25,139.28147,36.197466,POINT (139.28147 36.197466)
26,26,139.593203,35.977408,POINT (139.593203 35.977408)
27,27,139.805327,35.825371,POINT (139.805327 35.825371)
28,28,139.790943,35.891087,POINT (139.790943 35.891087)
29,29,139.679758,35.825576,POINT (139.679758 35.825576)
30,30,139.677931,35.817635,POINT (139.677931 35.817635)
31,31,139.391058,35.835769,POINT (139.391058 35.835769)
32,32,139.593919,35.797255,POINT (139.593919 35.797255)
33,33,139.58023,35.836614,POINT (139.58023 35.836614)
34,34,139.605693,35.781104,POINT (139.605693 35.781104)
35,35,139.5495458,35.80486147,POINT (139.5495458 35.80486147)
36,36,139.558177,36.002966,POINT (139.558177 36.002966)
37,37,139.6891357,36.08389147,POINT (139.6891357 36.08389147)
38,38,139.53024,36.027026,POINT (139.53024 36.027026)
39,39,139.839175,35.822539,POINT (139.839175 35.822539)
40,40,139.549074,35.856759,POINT (139.549074 35.856759)
41,41,139.872247,35.830132,POINT (139.872247 35.830132)
42,42,139.6622,35.994504,POINT (139.6622 35.994504)
43,43,139.402983,35.957262,POINT (139.402983 35.957262)
44,44,139.725805,36.078089,POINT (139.725805 36.078089)
45,45,139.4190731,35.95578258,POINT (139.4190731 35.95578258)
46,46,139.33914,35.907748,POINT (139.33914 35.907748)
47,47,139.841328,35.891124,POINT (139.841328 35.891124)
48,48,139.51982,35.879396,POINT (139.51982 35.879396)
49,49,139.676861,36.01907,POINT (139.676861 36.01907)
50,50,139.623877,35.999865,POINT (139.623877 35.999865)
51,51,139.526514,35.828347,POINT (139.526514 35.828347)
52,52,139.315954,35.941596,POINT (139.315954 35.941596)
53,53,139.294202,35.964478,POINT (139.294202 35.964478)
54,54,139.360919,36.06599,POINT (139.360919 36.06599)
55,55,139.320514,36.056568,POINT (139.320514 36.056568)
56,56,139.261789,36.056657,POINT (139.261789 36.056657)
57,57,139.481521,35.982039,POINT (139.481521 35.982039)
58,58,139.45373,36.039853,POINT (139.45373 36.039853)
59,59,139.334106,35.981468,POINT (139.334106 35.981468)
60,60,139.296763,36.00857,POINT (139.296763 36.00857)
61,61,139.100049,35.987286,POINT (139.100049 35.987286)
62,62,139.098754,36.070845,POINT (139.098754 36.070845)
63,63,139.10972,36.114787,POINT (139.10972 36.114787)
64,64,139.008604,36.017138,POINT (139.008604 36.017138)
65,65,139.194573,36.058148,POINT (139.194573 36.058148)
66,66,139.18141,36.177104,POINT (139.18141 36.177104)
67,67,139.101578,36.213901,POINT (139.101578 36.213901)
68,68,139.14487,36.251615,POINT (139.14487 36.251615)
69,69,139.193014,36.118348,POINT (139.193014 36.118348)
70,70,139.723069,36.022593,POINT (139.723069 36.022593)
71,71,139.736829,36.025618,POINT (139.736829 36.025618)
72,72,139.815139,35.925751,POINT (139.815139 35.925751)
73,73,140.123184,35.604588,POINT (140.123184 35.604588)
74,74,140.069061,35.662876,POINT (140.069061 35.662876)
75,75,140.107106,35.636202,POINT (140.107106 35.636202)
76,76,140.155653,35.634016,POINT (140.155653 35.634016)
77,77,140.176153,35.560501,POINT (140.176153 35.560501)
78,78,140.06304,35.640552,POINT (140.06304 35.640552)
79,79,140.826791,35.734667,POINT (140.826791 35.734667)
80,80,139.9511138,35.69352668,POINT (139.9511138 35.69352668)
81,81,139.982621,35.694711,POINT (139.982621 35.694711)
82,82,139.870085,34.996608,POINT (139.870085 34.996608)
83,83,139.9343573,35.43697712,POINT (139.9343573 35.43697712)
84,84,139.903226,35.787652,POINT (139.903226 35.787652)
85,85,139.874828,35.955106,POINT (139.874828 35.955106)
86,86,140.28805,35.42854,POINT (140.28805 35.42854)
87,87,140.318781,35.776605,POINT (140.318781 35.776605)
88,88,140.223972,35.723441,POINT (140.223972 35.723441)
89,89,140.366115,35.559932,POINT (140.366115 35.559932)
90,90,140.64659,35.720454,POINT (140.64659 35.720454)
91,91,140.024384,35.682932,POINT (140.024384 35.682932)
92,92,139.976199,35.868295,POINT (139.976199 35.868295)
93,93,140.320868,35.152211,POINT (140.320868 35.152211)
94,94,140.115594,35.497897,POINT (140.115594 35.497897)
95,95,139.902586,35.856287,POINT (139.902586 35.856287)
96,96,140.099915,35.722381,POINT (140.099915 35.722381)
97,97,140.028225,35.864162,POINT (140.028225 35.864162)
98,98,140.098805,35.114017,POINT (140.098805 35.114017)
99,99,140.000736,35.776765,POINT (140.000736 35.776765)
100,100,139.902561,35.330424,POINT (139.902561 35.330424)
101,101,139.857113,35.30414,POINT (139.857113 35.30414)
102,102,139.902187,35.653988,POINT (139.902187 35.653988)
103,103,140.167957,35.669713,POINT (140.167957 35.669713)
104,104,139.954353,35.429945,POINT (139.954353 35.429945)
105,105,140.317913,35.665859,POINT (140.317913 35.665859)
106,106,140.145765,35.832332,POINT (140.145765 35.832332)
107,107,140.056372,35.791503,POINT (140.056372 35.791503)
108,108,140.343071,35.72681,POINT (140.343071 35.72681)
109,109,139.839997,35.043147,POINT (139.839997 35.043147)
110,110,140.564356,35.707914,POINT (140.564356 35.707914)
111,111,140.499248,35.89773,POINT (140.499248 35.89773)
112,112,140.413531,35.602992,POINT (140.413531 35.602992)
113,113,140.385117,35.253887,POINT (140.385117 35.253887)
114,114,140.320963,35.521708,POINT (140.320963 35.521708)
115,115,140.269483,35.724751,POINT (140.269483 35.724751)
116,116,140.243945,35.840866,POINT (140.243945 35.840866)
117,117,140.405326,35.901611,POINT (140.405326 35.901611)
118,118,140.467727,35.735592,POINT (140.467727 35.735592)
119,119,140.668786,35.83715,POINT (140.668786 35.83715)
120,120,140.44025,35.535065,POINT (140.44025 35.535065)
121,121,140.414255,35.693064,POINT (140.414255 35.693064)
122,122,140.504396,35.665609,POINT (140.504396 35.665609)
123,123,140.368734,35.372812,POINT (140.368734 35.372812)
124,124,140.319275,35.361091,POINT (140.319275 35.361091)
125,125,140.354058,35.412179,POINT (140.354058 35.412179)
126,126,140.374253,35.45434,POINT (140.374253 35.45434)
127,127,140.227073,35.431152,POINT (140.227073 35.431152)
128,128,140.237039,35.386423,POINT (140.237039 35.386423)
129,129,140.245419,35.284822,POINT (140.245419 35.284822)
130,130,140.348785,35.191484,POINT (140.348785 35.191484)
131,131,139.835645,35.111131,POINT (139.835645 35.111131)
132,132,139.753634,35.694003,POINT (139.753634 35.694003)
133,133,139.772003,35.670587,POINT (139.772003 35.670587)
134,134,139.7751608,35.62986273,POINT (139.7751608 35.62986273)
135,135,139.6920134,35.70687298,POINT (139.6920134 35.70687298)
136,136,139.752473,35.707976,POINT (139.752473 35.707976)
137,137,139.779984,35.712607,POINT (139.779984 35.712607)
138,138,139.801497,35.710724,POINT (139.801497 35.710724)
139,139,139.82602,35.68150955,POINT (139.82602 35.68150955)
140,140,139.752128,35.59716892,POINT (139.752128 35.59716892)
141,141,139.698118,35.64141,POINT (139.698118 35.64141)
142,142,139.8042333,35.5912027,POINT (139.8042333 35.5912027)
143,143,139.653208,35.646481,POINT (139.653208 35.646481)
144,144,139.697948,35.663982,POINT (139.697948 35.663982)
145,145,139.663738,35.707268,POINT (139.663738 35.707268)
146,146,139.636414,35.699546,POINT (139.636414 35.699546)
147,147,139.715469,35.732437,POINT (139.715469 35.732437)
148,148,139.733657,35.752805,POINT (139.733657 35.752805)
149,149,139.8024279,35.73404499,POINT (139.8024279 35.73404499)
150,150,139.709246,35.751245,POINT (139.709246 35.751245)
151,151,139.651725,35.7356,POINT (139.651725 35.7356)
152,152,139.7640832,35.79936786,POINT (139.7640832 35.79936786)
153,153,139.847213,35.74343,POINT (139.847213 35.74343)
154,154,139.868312,35.706648,POINT (139.868312 35.706648)
155,155,139.316075,35.66657,POINT (139.316075 35.66657)
156,156,139.407846,35.713981,POINT (139.407846 35.713981)
157,157,139.565938,35.717837,POINT (139.565938 35.717837)
158,158,139.559883,35.683308,POINT (139.559883 35.683308)
159,159,139.274994,35.788171,POINT (139.274994 35.788171)
160,160,139.477663,35.668921,POINT (139.477663 35.668921)
161,161,139.353773,35.705705,POINT (139.353773 35.705705)
162,162,139.540683,35.650628,POINT (139.540683 35.650628)
163,163,139.438527,35.546559,POINT (139.438527 35.546559)
164,164,139.502989,35.699479,POINT (139.502989 35.699479)
165,165,139.477474,35.728496,POINT (139.477474 35.728496)
166,166,139.394981,35.671347,POINT (139.394981 35.671347)
167,167,139.468484,35.754624,POINT (139.468484 35.754624)
168,168,139.462252,35.710943,POINT (139.462252 35.710943)
169,169,139.441366,35.683912,POINT (139.441366 35.683912)
170,170,139.326744,35.738601,POINT (139.326744 35.738601)
171,171,139.578696,35.634814,POINT (139.578696 35.634814)
172,172,139.426591,35.745328,POINT (139.426591 35.745328)
173,173,139.526422,35.785761,POINT (139.526422 35.785761)
174,174,139.529673,35.757992,POINT (139.529673 35.757992)
175,175,139.387421,35.754906,POINT (139.387421 35.754906)
176,176,139.446366,35.636959,POINT (139.446366 35.636959)
177,177,139.504603,35.637938,POINT (139.504603 35.637938)
178,178,139.311042,35.767168,POINT (139.311042 35.767168)
179,179,139.294046,35.728959,POINT (139.294046 35.728959)
180,180,139.538159,35.725499,POINT (139.538159 35.725499)
181,181,139.354054,35.771989,POINT (139.354054 35.771989)
182,182,139.257405,35.742115,POINT (139.257405 35.742115)
183,183,139.148852,35.72684,POINT (139.148852 35.72684)
184,184,139.096214,35.80952,POINT (139.096214 35.80952)
185,185,139.682384,35.508398,POINT (139.682384 35.508398)
186,186,139.629293,35.477051,POINT (139.629293 35.477051)
187,187,139.616877,35.453609,POINT (139.616877 35.453609)
188,188,139.642536,35.44771,POINT (139.642536 35.44771)
189,189,139.608818,35.431335,POINT (139.608818 35.431335)
190,190,139.596029,35.459854,POINT (139.596029 35.459854)
191,191,139.618458,35.402489,POINT (139.618458 35.402489)
192,192,139.624497,35.337199,POINT (139.624497 35.337199)
193,193,139.633197,35.519016,POINT (139.633197 35.519016)
194,194,139.533467,35.400223,POINT (139.533467 35.400223)
195,195,139.591222,35.400677,POINT (139.591222 35.400677)
196,196,139.5448,35.474761,POINT (139.5448 35.474761)
197,197,139.538011,35.512407,POINT (139.538011 35.512407)
198,198,139.499188,35.466397,POINT (139.499188 35.466397)
199,199,139.554106,35.36439,POINT (139.554106 35.36439)
200,200,139.488693,35.417899,POINT (139.488693 35.417899)
201,201,139.537092,35.552831,POINT (139.537092 35.552831)
202,202,139.57103,35.544937,POINT (139.57103 35.544937)
203,203,139.703012,35.530806,POINT (139.703012 35.530806)
204,204,139.6865055,35.53318539,POINT (139.6865055 35.53318539)
205,205,139.655756,35.576258,POINT (139.655756 35.576258)
206,206,139.608032,35.599443,POINT (139.608032 35.599443)
207,207,139.562113,35.619609,POINT (139.562113 35.619609)
208,208,139.5493763,35.59053514,POINT (139.5493763 35.59053514)
209,209,139.505686,35.603769,POINT (139.505686 35.603769)
210,210,139.33759,35.595639,POINT (139.33759 35.595639)
211,211,139.373268,35.571376,POINT (139.373268 35.571376)
212,212,139.430092,35.530342,POINT (139.430092 35.530342)
213,213,139.672284,35.281276,POINT (139.672284 35.281276)
214,214,139.349412,35.335502,POINT (139.349412 35.335502)
215,215,139.54669,35.319228,POINT (139.54669 35.319228)
216,216,139.491116,35.33894,POINT (139.491116 35.33894)
217,217,139.152355,35.264694,POINT (139.152355 35.264694)
218,218,139.404702,35.333879,POINT (139.404702 35.333879)
219,219,139.580414,35.295592,POINT (139.580414 35.295592)
220,220,139.620765,35.144176,POINT (139.620765 35.144176)
221,221,139.219946,35.3748,POINT (139.219946 35.3748)
222,222,139.362442,35.443049,POINT (139.362442 35.443049)
223,223,139.45795,35.487515,POINT (139.45795 35.487515)
224,224,139.314906,35.402985,POINT (139.314906 35.402985)
225,225,139.390803,35.446449,POINT (139.390803 35.446449)
226,226,139.407637,35.48864,POINT (139.407637 35.48864)
227,227,139.099729,35.320633,POINT (139.099729 35.320633)
228,228,139.426348,35.437161,POINT (139.426348 35.437161)
229,229,139.586275,35.272025,POINT (139.586275 35.272025)
230,230,139.384188,35.372963,POINT (139.384188 35.372963)
231,231,139.3310703,35.32371823,POINT (139.3310703 35.32371823)
232,232,139.255525,35.299494,POINT (139.255525 35.299494)
233,233,139.218766,35.330751,POINT (139.218766 35.330751)
234,234,139.156649,35.326619,POINT (139.156649 35.326619)
235,235,139.139337,35.348199,POINT (139.139337 35.348199)
236,236,139.083806,35.360631,POINT (139.083806 35.360631)
237,237,139.123183,35.33643,POINT (139.123183 35.33643)
238,238,139.106886,35.232301,POINT (139.106886 35.232301)
239,239,139.137233,35.158399,POINT (139.137233 35.158399)
240,240,139.108336,35.147931,POINT (139.108336 35.147931)
241,241,139.32172,35.528746,POINT (139.32172 35.528746)
242,242,139.276374,35.48233,POINT (139.276374 35.48233)
243,,139.7578349,35.6438235,POINT (139.7578349 35.6438235)
244,,139.759191,35.6378839,POINT (139.759191 35.6378839)
245,,139.8013447,35.6402988,POINT (139.8013447 35.6402988)
246,,139.8005495,35.6399135,POINT (139.8005495 35.6399135)
247,,139.7908911,35.6346832,POINT (139.7908911 35.6346832)
248,,139.7778603,35.6341745,POINT (139.7778603 35.6341745)
249,,139.7710289,35.6349646,POINT (139.7710289 35.6349646)
250,,139.7580882,35.6484939,POINT (139.7580882 35.6484939)
251,,139.7576876,35.6475613,POINT (139.7576876 35.6475613)
252,,139.7577172,35.6429833,POINT (139.7577172 35.6429833)
253,,139.7576289,35.6437817,POINT (139.7576289 35.6437817)
254,,139.778439,35.6334763,POINT (139.778439 35.6334763)
255,,139.7712691,35.6353346,POINT (139.7712691 35.6353346)
256,,139.7767682,35.6358271,POINT (139.7767682 35.6358271)
257,,139.7771064,35.6274104,POINT (139.7771064 35.6274104)
258,,139.7801,35.6291454,POINT (139.7801 35.6291454)
259,,139.7815555,35.6335737,POINT (139.7815555 35.6335737)
260,,139.7803322,35.628853,POINT (139.7803322 35.628853)
261,,139.7553349,35.6432466,POINT (139.7553349 35.6432466)
262,,139.7566724,35.6459257,POINT (139.7566724 35.6459257)
263,,139.7521356,35.6369828,POINT (139.7521356 35.6369828)
264,,139.7502799,35.62995,POINT (139.7502799 35.62995)
265,,139.7573991,35.6528795,POINT (139.7573991 35.6528795)
266,,139.7589153,35.6499668,POINT (139.7589153 35.6499668)
267,,139.754096,35.6409286,POINT (139.754096 35.6409286)
268,,139.7543914,35.6412902,POINT (139.7543914 35.6412902)
269,,139.76461,35.6641349,POINT (139.76461 35.6641349)
270,,139.7673107,35.6665773,POINT (139.7673107 35.6665773)
271,,139.7595006,35.6529324,POINT (139.7595006 35.6529324)
272,,139.7604623,35.6667775,POINT (139.7604623 35.6667775)
273,,139.7606107,35.6667251,POINT (139.7606107 35.6667251)
274,,139.7714804,35.6707807,POINT (139.7714804 35.6707807)
275,,139.7712699,35.670595,POINT (139.7712699 35.670595)
276,,139.7498034,35.6425238,POINT (139.7498034 35.6425238)
277,,139.7510305,35.6429499,POINT (139.7510305 35.6429499)
278,,139.7480487,35.6416434,POINT (139.7480487 35.6416434)
279,,139.7545699,35.6414479,POINT (139.7545699 35.6414479)
280,,139.7534297,35.6393734,POINT (139.7534297 35.6393734)
281,,139.7686834,35.6349354,POINT (139.7686834 35.6349354)
282,,139.7539202,35.6429646,POINT (139.7539202 35.6429646)
283,,139.7547677,35.6429639,POINT (139.7547677 35.6429639)
284,,139.7368775,35.6656398,POINT (139.7368775 35.6656398)
285,,139.7388128,35.6649649,POINT (139.7388128 35.6649649)
286,,139.7530113,35.6491821,POINT (139.7530113 35.6491821)
287,,139.7532039,35.649136,POINT (139.7532039 35.649136)
288,,139.7550507,35.6483771,POINT (139.7550507 35.6483771)
289,,139.7500148,35.6232506,POINT (139.7500148 35.6232506)
290,,139.749959,35.6233364,POINT (139.749959 35.6233364)
291,,139.7508706,35.6219476,POINT (139.7508706 35.6219476)
292,,139.7497121,35.6241395,POINT (139.7497121 35.6241395)
293,,139.7525476,35.6376241,POINT (139.7525476 35.6376241)
294,,139.753187,35.6388884,POINT (139.753187 35.6388884)
295,,139.7623315,35.6629035,POINT (139.7623315 35.6629035)
296,,139.7629899,35.663921,POINT (139.7629899 35.663921)
297,,139.7679628,35.6669338,POINT (139.7679628 35.6669338)
298,,139.7670657,35.6661514,POINT (139.7670657 35.6661514)
299,,139.7674809,35.6668783,POINT (139.7674809 35.6668783)
300,,139.7676801,35.6678013,POINT (139.7676801 35.6678013)
301,,139.7657766,35.6684588,POINT (139.7657766 35.6684588)
302,,139.7648242,35.6676882,POINT (139.7648242 35.6676882)
303,,139.7657251,35.6685028,POINT (139.7657251 35.6685028)
304,,139.7691237,35.6719435,POINT (139.7691237 35.6719435)
305,,139.7770349,35.6836015,POINT (139.7770349 35.6836015)
306,,139.7768614,35.6834092,POINT (139.7768614 35.6834092)
307,,139.7687599,35.6716361,POINT (139.7687599 35.6716361)
308,,139.7700823,35.6730427,POINT (139.7700823 35.6730427)
309,,139.7678823,35.6706767,POINT (139.7678823 35.6706767)
310,,139.7632495,35.6668046,POINT (139.7632495 35.6668046)
311,,139.7639483,35.6671851,POINT (139.7639483 35.6671851)
312,,139.7644321,35.6675429,POINT (139.7644321 35.6675429)
313,,139.766018,35.6688269,POINT (139.766018 35.6688269)
314,,139.7574246,35.6631357,POINT (139.7574246 35.6631357)
315,,139.7576076,35.6633509,POINT (139.7576076 35.6633509)
316,,139.7591045,35.6652055,POINT (139.7591045 35.6652055)
317,,139.7592649,35.6654286,POINT (139.7592649 35.6654286)
318,,139.7682146,35.6681774,POINT (139.7682146 35.6681774)
319,,139.7653422,35.6647279,POINT (139.7653422 35.6647279)
320,,139.7646652,35.6640779,POINT (139.7646652 35.6640779)
321,,139.7673903,35.6665351,POINT (139.7673903 35.6665351)
322,,139.7713004,35.6705718,POINT (139.7713004 35.6705718)
323,,139.769742,35.6696618,POINT (139.769742 35.6696618)
324,,139.7706329,35.6702685,POINT (139.7706329 35.6702685)
325,,139.7717151,35.6712636,POINT (139.7717151 35.6712636)
326,,139.771913,35.6715878,POINT (139.771913 35.6715878)
327,,139.7724462,35.6731514,POINT (139.7724462 35.6731514)
328,,139.7727769,35.674756,POINT (139.7727769 35.674756)
329,,139.7726105,35.6731703,POINT (139.7726105 35.6731703)
330,,139.7722359,35.6719894,POINT (139.7722359 35.6719894)
331,,139.7719975,35.6715036,POINT (139.7719975 35.6715036)
332,,139.7715965,35.6709132,POINT (139.7715965 35.6709132)
333,,139.7762439,35.6801298,POINT (139.7762439 35.6801298)
334,,139.7750208,35.6781008,POINT (139.7750208 35.6781008)
335,,139.7708949,35.6703692,POINT (139.7708949 35.6703692)
336,,139.7712228,35.6706283,POINT (139.7712228 35.6706283)
337,,139.7738136,35.6704685,POINT (139.7738136 35.6704685)
338,,139.7722908,35.672816,POINT (139.7722908 35.672816)
339,,139.7724842,35.6750295,POINT (139.7724842 35.6750295)
340,,139.7744963,35.6772111,POINT (139.7744963 35.6772111)
341,,139.7741121,35.6766809,POINT (139.7741121 35.6766809)
342,,139.7714517,35.6741521,POINT (139.7714517 35.6741521)
343,,139.7708874,35.6743288,POINT (139.7708874 35.6743288)
344,,139.7691206,35.6220839,POINT (139.7691206 35.6220839)
345,,139.7695328,35.6223976,POINT (139.7695328 35.6223976)
346,,139.7928825,35.6354978,POINT (139.7928825 35.6354978)
347,,139.7904475,35.6341053,POINT (139.7904475 35.6341053)
348,,139.7949099,35.6365344,POINT (139.7949099 35.6365344)
349,,139.7955046,35.6368612,POINT (139.7955046 35.6368612)
350,,139.7998874,35.6392228,POINT (139.7998874 35.6392228)
351,,139.7818355,35.6297895,POINT (139.7818355 35.6297895)
352,,139.7802645,35.6289328,POINT (139.7802645 35.6289328)
353,,139.7722626,35.624635,POINT (139.7722626 35.624635)
354,,139.7585866,35.6137869,POINT (139.7585866 35.6137869)
355,,139.7575876,35.6129742,POINT (139.7575876 35.6129742)
356,,139.7552415,35.603831,POINT (139.7552415 35.603831)
357,,139.7554329,35.6101757,POINT (139.7554329 35.6101757)
358,,139.7579732,35.6135258,POINT (139.7579732 35.6135258)
359,,139.7548197,35.657013,POINT (139.7548197 35.657013)
360,,139.7547927,35.6568118,POINT (139.7547927 35.6568118)
361,,139.7550852,35.6589338,POINT (139.7550852 35.6589338)
362,,139.7552599,35.6601933,POINT (139.7552599 35.6601933)
363,,139.7390178,35.6218194,POINT (139.7390178 35.6218194)
364,,139.7386335,35.6224224,POINT (139.7386335 35.6224224)
365,,139.7443409,35.6457032,POINT (139.7443409 35.6457032)
366,,139.7446455,35.645517,POINT (139.7446455 35.645517)
367,,139.7522253,35.6370081,POINT (139.7522253 35.6370081)
368,,139.7512912,35.6350664,POINT (139.7512912 35.6350664)
369,,139.749818,35.6535,POINT (139.749818 35.6535)
370,,139.749928,35.6534111,POINT (139.749928 35.6534111)
371,,139.7499173,35.6531722,POINT (139.7499173 35.6531722)
372,,139.7486034,35.6530003,POINT (139.7486034 35.6530003)
373,,139.7459029,35.6544714,POINT (139.7459029 35.6544714)
374,,139.7466236,35.6538576,POINT (139.7466236 35.6538576)
375,,139.7595726,35.6528007,POINT (139.7595726 35.6528007)
376,,139.7571667,35.6528251,POINT (139.7571667 35.6528251)
377,,139.7443549,35.6549232,POINT (139.7443549 35.6549232)
378,,139.7442969,35.6548422,POINT (139.7442969 35.6548422)
379,,139.7374026,35.6536705,POINT (139.7374026 35.6536705)
380,,139.7373692,35.6558146,POINT (139.7373692 35.6558146)
381,,139.7401292,35.6554612,POINT (139.7401292 35.6554612)
382,,139.7401234,35.6554289,POINT (139.7401234 35.6554289)
383,,139.7375234,35.6540519,POINT (139.7375234 35.6540519)
384,,139.7584593,35.613902,POINT (139.7584593 35.613902)
385,,139.7692771,35.6219589,POINT (139.7692771 35.6219589)
386,,139.7558785,35.6099869,POINT (139.7558785 35.6099869)
387,,139.7554521,35.6108983,POINT (139.7554521 35.6108983)
388,,139.7669677,35.5924524,POINT (139.7669677 35.5924524)
389,,139.7557543,35.6105939,POINT (139.7557543 35.6105939)
390,,139.7555824,35.6092792,POINT (139.7555824 35.6092792)
391,,139.7552349,35.5982388,POINT (139.7552349 35.5982388)
392,,139.7551966,35.6013395,POINT (139.7551966 35.6013395)
393,,139.7556058,35.6014718,POINT (139.7556058 35.6014718)
394,,139.755477,35.5987583,POINT (139.755477 35.5987583)
395,,139.7548608,35.598903,POINT (139.7548608 35.598903)
396,,139.7548735,35.6018149,POINT (139.7548735 35.6018149)
397,,139.7548573,35.5980874,POINT (139.7548573 35.5980874)
398,,139.7548425,35.5926836,POINT (139.7548425 35.5926836)
399,,139.7548857,35.6049505,POINT (139.7548857 35.6049505)
400,,139.7543096,35.6057991,POINT (139.7543096 35.6057991)
401,,139.7415849,35.5948143,POINT (139.7415849 35.5948143)
402,,139.7408452,35.5876035,POINT (139.7408452 35.5876035)
403,,139.7426691,35.5976966,POINT (139.7426691 35.5976966)
404,,139.7482561,35.602809,POINT (139.7482561 35.602809)
405,,139.7516385,35.6208926,POINT (139.7516385 35.6208926)
406,,139.7503655,35.629945,POINT (139.7503655 35.629945)
407,,139.7517267,35.6209209,POINT (139.7517267 35.6209209)
408,,139.7951276,35.6375426,POINT (139.7951276 35.6375426)
409,,139.8004593,35.6400492,POINT (139.8004593 35.6400492)
410,,139.9408036,35.6830917,POINT (139.9408036 35.6830917)
411,,139.9333992,35.6775494,POINT (139.9333992 35.6775494)
412,,139.9306156,35.6751333,POINT (139.9306156 35.6751333)
413,,139.9248241,35.6701147,POINT (139.9248241 35.6701147)
414,,139.9239202,35.6692757,POINT (139.9239202 35.6692757)
415,,139.947051,35.6869194,POINT (139.947051 35.6869194)
416,,139.878566,35.6385217,POINT (139.878566 35.6385217)
417,,139.8718788,35.640992,POINT (139.8718788 35.640992)
418,,139.8043746,35.6416556,POINT (139.8043746 35.6416556)
419,,139.807114,35.6426944,POINT (139.807114 35.6426944)
420,,139.8124268,35.647174,POINT (139.8124268 35.647174)
421,,139.8125661,35.6447995,POINT (139.8125661 35.6447995)
422,,139.824128,35.646446,POINT (139.824128 35.646446)
423,,139.8276648,35.6469006,POINT (139.8276648 35.6469006)
424,,139.8304121,35.6465829,POINT (139.8304121 35.6465829)
425,,139.8277053,35.6464978,POINT (139.8277053 35.6464978)
426,,139.8267194,35.6462333,POINT (139.8267194 35.6462333)
427,,139.8269184,35.6470091,POINT (139.8269184 35.6470091)
428,,139.8367195,35.6474782,POINT (139.8367195 35.6474782)
429,,139.8356338,35.6472918,POINT (139.8356338 35.6472918)
430,,139.8308668,35.647389,POINT (139.8308668 35.647389)
431,,139.8356015,35.6475522,POINT (139.8356015 35.6475522)
432,,139.8509951,35.6544555,POINT (139.8509951 35.6544555)
433,,139.8495594,35.6694559,POINT (139.8495594 35.6694559)
434,,139.85897,35.7026908,POINT (139.85897 35.7026908)
435,,139.8472824,35.7176054,POINT (139.8472824 35.7176054)
436,,139.8553253,35.6845708,POINT (139.8553253 35.6845708)
437,,139.8439878,35.720682,POINT (139.8439878 35.720682)
438,,139.8563908,35.6464112,POINT (139.8563908 35.6464112)
439,,139.8543268,35.6464449,POINT (139.8543268 35.6464449)
440,,139.8496339,35.6678919,POINT (139.8496339 35.6678919)
441,,139.8521997,35.6654373,POINT (139.8521997 35.6654373)
442,,139.8520757,35.6653738,POINT (139.8520757 35.6653738)
443,,139.8493701,35.6679282,POINT (139.8493701 35.6679282)
444,,139.8403873,35.6660526,POINT (139.8403873 35.6660526)
445,,139.8425641,35.6658145,POINT (139.8425641 35.6658145)
446,,139.8532885,35.6647476,POINT (139.8532885 35.6647476)
447,,139.8512918,35.6650038,POINT (139.8512918 35.6650038)
448,,139.8531126,35.6651735,POINT (139.8531126 35.6651735)
449,,139.8527972,35.665207,POINT (139.8527972 35.665207)
450,,139.8561524,35.663245,POINT (139.8561524 35.663245)
451,,139.8557364,35.6635238,POINT (139.8557364 35.6635238)
452,,139.8551365,35.6638971,POINT (139.8551365 35.6638971)
453,,139.8545041,35.6642497,POINT (139.8545041 35.6642497)
454,,139.8563793,35.6862188,POINT (139.8563793 35.6862188)
455,,139.7997154,35.673118,POINT (139.7997154 35.673118)
456,,139.8010579,35.6728741,POINT (139.8010579 35.6728741)
457,,139.8053474,35.6677827,POINT (139.8053474 35.6677827)
458,,139.8088562,35.6580447,POINT (139.8088562 35.6580447)
459,,139.8049658,35.6593423,POINT (139.8049658 35.6593423)
460,,139.8053726,35.6662449,POINT (139.8053726 35.6662449)
